Complaint ID,Product,Issue,State,Date received,Submitted via,Resolution Time Reponse
12171,Debt collection,Complaint: False statements or representation,TX,2015-11-11 00:00:00,Web,Fast
12172,Credit card,Complaint: Credit card protection / Debt protection,TX,2014-07-22 00:00:00,Web,Fast
12173,Credit card,Complaint: Advertising and marketing,MD,2013-05-16 00:00:00,Web,Instant
12174,Student loan,Complaint: Repaying your loan,ME,2013-10-07 00:00:00,Web,Fast
12175,Credit reporting,Complaint: Unable to get credit report/credit score,GA,2015-09-10 00:00:00,Web,Instant
12176,Bank account or service,Complaint: Using a debit or ATM card,HI,2016-07-21 00:00:00,Web,Instant
12177,Credit card,Complaint: Credit card protection / Debt protection,PA,2013-01-28 00:00:00,Pho,Fast
12178,Credit card,Complaint: Billing disputes,MA,2013-08-22 00:00:00,Web,Instant
12179,Mortgage,"Complaint: Loan servicing, payments, escrow account",NC,2015-04-20 00:00:00,Web,Instant
12180,Mortgage,"Complaint: Application, originator, mortgage broker",CA,2013-12-30 00:00:00,Web,Instant
12181,Credit card,Complaint: Billing disputes,CA,2016-07-02 00:00:00,Web,Instant
12182,Debt collection,Complaint: Communication tactics,LA,2013-12-20 00:00:00,Web,Instant
12183,Debt collection,"Complaint: Loan modification,collection,foreclosure",IL,2015-05-19 00:00:00,Web,Instant
12184,Credit reporting,Complaint: Credit reporting company's investigation,NY,2016-02-22 00:00:00,Web,Instant
12185,Bank account or service,Complaint: Deposits and withdrawals,TX,2015-12-20 00:00:00,Web,Instant
12186,Debt collection,Complaint: False statements or representation,CA,2014-08-22 00:00:00,Web,Instant
12187,Consumer Loan,Complaint: Problems when you are unable to pay,NJ,2014-01-25 00:00:00,Web,Instant
12188,Debt collection,"Complaint: Loan modification,collection,foreclosure",WY,2014-05-01 00:00:00,Web,Instant
12189,Mortgage,Complaint: Credit decision / Underwriting,IL,2015-03-08 00:00:00,Web,Instant
12190,Credit card,Complaint: Billing disputes,OH,2015-09-09 00:00:00,Web,Instant
12191,Debt collection,"Complaint: Loan modification,collection,foreclosure",OH,2016-11-03 00:00:00,Web,Instant
12192,Mortgage,"Complaint: Loan servicing, payments, escrow account",GA,2016-09-06 00:00:00,Web,Instant
12193,Mortgage,Complaint: Settlement process and costs,CA,2016-01-27 00:00:00,Web,Instant
12194,Mortgage,"Complaint: Loan servicing, payments, escrow account",NJ,2016-07-20 00:00:00,Ema,Fast
12195,Credit card,Complaint: Billing statement,CA,2016-10-04 00:00:00,Web,Instant
12196,Mortgage,"Complaint: Application, originator, mortgage broker",OR,2014-07-02 00:00:00,Web,Instant
12197,Credit reporting,Complaint: Credit monitoring or identity protection,NY,2014-03-25 00:00:00,Web,Instant
12198,Credit card,Complaint: Rewards,GA,2014-03-15 00:00:00,Web,Instant
12199,Consumer Loan,Complaint: Problems when you are unable to pay,OR,2014-06-24 00:00:00,Web,Instant
12200,Student loan,Complaint: Dealing with my lender or servicer,NY,2016-06-29 00:00:00,Web,Instant
12201,Student loan,Complaint: Problems when you are unable to pay,OH,2013-08-02 00:00:00,Web,Fast
12202,Credit card,Complaint: Identity theft / Fraud / Embezzlement,NJ,2013-03-07 00:00:00,Pho,Fast
12203,Bank account or service,Complaint: Deposits and withdrawals,NJ,2013-05-18 00:00:00,Web,Fast
12204,Debt collection,"Complaint: Loan modification,collection,foreclosure",PA,2015-07-07 00:00:00,Pho,Fast
12205,Mortgage,Complaint: Settlement process and costs,TX,2016-03-18 00:00:00,Web,Fast
12206,Credit card,Complaint: Billing statement,NJ,2015-09-06 00:00:00,Web,Fast
12207,Credit card,Complaint: Late fee,NC,2015-09-26 00:00:00,Web,Instant
12208,Bank account or service,Complaint: Problems caused by my funds being low,OR,2013-01-15 00:00:00,Pho,Fast
12209,Mortgage,Complaint: Settlement process and costs,OR,2015-09-10 00:00:00,Web,Instant
12210,Bank account or service,"Complaint: Making/receiving payments, sending money",NJ,2014-08-21 00:00:00,Web,Instant
12211,Consumer Loan,Complaint: Managing the loan or lease,NJ,2015-09-15 00:00:00,Web,Instant
12212,Bank account or service,"Complaint: Account opening, closing, or management",NC,2013-11-22 00:00:00,Pho,Fast
12213,Bank account or service,Complaint: Deposits and withdrawals,NY,2013-08-01 00:00:00,Web,Instant
12214,Mortgage,"Complaint: Loan servicing, payments, escrow account",SC,2016-03-05 00:00:00,Web,Instant
12215,Student loan,Complaint: Can't repay my loan,IL,2014-10-30 00:00:00,Web,Instant
12216,Bank account or service,"Complaint: Account opening, closing, or management",FL,2014-10-20 00:00:00,Pos,Fast
12217,Credit card,Complaint: Credit line increase/decrease,MN,2015-01-30 00:00:00,Ema,Fast
12218,Mortgage,"Complaint: Loan servicing, payments, escrow account",PA,2013-10-25 00:00:00,Web,Fast
12219,Debt collection,Complaint: False statements or representation,TX,2015-04-11 00:00:00,Pho,Instant
12220,Debt collection,Complaint: Communication tactics,MI,2015-10-16 00:00:00,Web,Instant
12221,Credit card,Complaint: Transaction issue,NY,2014-01-24 00:00:00,Pho,Fast
12222,Credit card,Complaint: Advertising and marketing,IL,2015-02-11 00:00:00,Web,Instant
12223,Credit card,Complaint: Billing disputes,PA,2014-11-15 00:00:00,Web,Instant
12224,Mortgage,"Complaint: Application, originator, mortgage broker",OH,2013-03-25 00:00:00,Web,Fast
12225,Consumer Loan,Complaint: Managing the loan or lease,NC,2014-10-27 00:00:00,Web,Fast
12226,Mortgage,"Complaint: Loan servicing, payments, escrow account",IN,2014-04-20 00:00:00,Web,Instant
12227,Debt collection,Complaint: Communication tactics,CA,2015-10-09 00:00:00,Web,Instant
12228,Bank account or service,Complaint: Using a debit or ATM card,OR,2016-11-07 00:00:00,Web,Instant
12229,Credit card,Complaint: Billing disputes,MA,2013-10-10 00:00:00,Web,Instant
12230,Student loan,Complaint: Dealing with my lender or servicer,MD,2014-08-27 00:00:00,Web,Instant
12231,Debt collection,Complaint: False statements or representation,LA,2014-07-02 00:00:00,Web,Instant
12232,Bank account or service,Complaint: Deposits and withdrawals,IL,2013-07-08 00:00:00,Ema,Fast
12233,Bank account or service,Complaint: Deposits and withdrawals,CA,2014-07-07 00:00:00,Ema,Fast
12234,Bank account or service,"Complaint: Account opening, closing, or management",CT,2015-09-10 00:00:00,Web,Instant
12235,Bank account or service,"Complaint: Account opening, closing, or management",LA,2013-10-16 00:00:00,Ema,Fast
12236,Mortgage,"Complaint: Loan servicing, payments, escrow account",GA,2015-12-28 00:00:00,Web,Instant
12237,Mortgage,"Complaint: Loan servicing, payments, escrow account",PA,2014-06-14 00:00:00,Web,Instant
12238,Debt collection,"Complaint: Loan modification,collection,foreclosure",TX,2015-04-08 00:00:00,Web,Instant
12239,Student loan,Complaint: Dealing with my lender or servicer,CA,2016-08-18 00:00:00,Web,Instant
12240,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2016-03-05 00:00:00,Ema,Fast
12241,Debt collection,Complaint: Improper contact or sharing of info,FL,2016-03-31 00:00:00,Web,Instant
12242,Mortgage,"Complaint: Loan servicing, payments, escrow account",MD,2014-06-05 00:00:00,Web,Instant
12243,Consumer Loan,Complaint: Taking out the loan or lease,AL,2016-08-01 00:00:00,Web,Instant
12244,Debt collection,"Complaint: Loan modification,collection,foreclosure",TX,2014-06-03 00:00:00,Web,Instant
12245,Debt collection,Complaint: Communication tactics,NJ,2014-07-23 00:00:00,Pho,Fast
12246,Bank account or service,Complaint: Deposits and withdrawals,NY,2016-06-01 00:00:00,Web,Instant
12247,Bank account or service,Complaint: Problems caused by my funds being low,GA,2015-02-23 00:00:00,Web,Instant
12248,Bank account or service,Complaint: Deposits and withdrawals,WI,2015-09-24 00:00:00,Web,Instant
12249,Credit card,Complaint: Credit line increase/decrease,VA,2015-04-06 00:00:00,Web,Instant
12250,Mortgage,"Complaint: Loan servicing, payments, escrow account",IL,2014-02-13 00:00:00,Web,Instant
12251,Mortgage,"Complaint: Loan servicing, payments, escrow account",KS,2013-07-09 00:00:00,Web,Fast
12252,Credit reporting,Complaint: Improper use of my credit report,WA,2015-11-11 00:00:00,Web,Instant
12253,Debt collection,Complaint: Taking/threatening an illegal action,NY,2015-11-20 00:00:00,Web,Instant
12254,Consumer Loan,Complaint: Managing the loan or lease,CA,2016-08-07 00:00:00,Web,Instant
12255,Credit card,Complaint: Advertising and marketing,NY,2014-12-15 00:00:00,Web,Instant
12256,Credit reporting,Complaint: Unable to get credit report/credit score,FL,2014-02-20 00:00:00,Web,Instant
12257,Credit card,Complaint: Billing disputes,CO,2016-07-29 00:00:00,Pho,Instant
12258,Debt collection,Complaint: Communication tactics,MI,2014-09-16 00:00:00,Pho,Fast
12259,Consumer Loan,Complaint: Managing the loan or lease,NC,2016-03-30 00:00:00,Web,Fast
12260,Credit card,Complaint: Billing disputes,VA,2016-02-27 00:00:00,Web,Instant
12261,Consumer Loan,Complaint: Managing the loan or lease,CA,2016-02-23 00:00:00,Web,Instant
12262,Debt collection,Complaint: Taking/threatening an illegal action,FL,2014-12-05 00:00:00,Web,Instant
12263,Credit card,Complaint: Rewards,CA,2013-08-21 00:00:00,Pho,Fast
12264,Debt collection,Complaint: False statements or representation,CA,2016-06-24 00:00:00,Web,Instant
12265,Mortgage,"Complaint: Application, originator, mortgage broker",GA,2014-06-17 00:00:00,Web,Instant
12266,Credit card,Complaint: Customer service / Customer relations,NY,2016-09-07 00:00:00,Web,Instant
12267,Debt collection,"Complaint: Loan modification,collection,foreclosure",FL,2016-05-04 00:00:00,Web,Instant
12268,Credit card,Complaint: Payoff process,MD,2014-04-28 00:00:00,Web,Instant
12269,Mortgage,Complaint: Credit decision / Underwriting,FL,2014-07-04 00:00:00,Web,Instant
12270,Consumer Loan,Complaint: Managing the loan or lease,PA,2015-09-14 00:00:00,Web,Fast
12271,Credit reporting,Complaint: Credit reporting company's investigation,GA,2016-12-10 00:00:00,Web,Instant
12272,Credit card,Complaint: Billing disputes,LA,2015-10-30 00:00:00,Web,Instant
12273,Credit card,Complaint: Customer service / Customer relations,SC,2016-08-17 00:00:00,Pho,Instant
12274,Debt collection,Complaint: Communication tactics,CA,2016-08-24 00:00:00,Web,Instant
12275,Debt collection,Complaint: Taking/threatening an illegal action,CA,2016-11-03 00:00:00,Web,Instant
12276,Mortgage,"Complaint: Loan servicing, payments, escrow account",MD,2015-08-13 00:00:00,Web,Instant
12277,Debt collection,Complaint: False statements or representation,TN,2014-03-17 00:00:00,Web,Instant
12278,Credit card,Complaint: Billing disputes,CO,2013-05-27 00:00:00,Ema,Fast
12279,Debt collection,Complaint: Improper contact or sharing of info,LA,2014-06-19 00:00:00,Web,Instant
12280,Debt collection,Complaint: Communication tactics,CA,2014-04-25 00:00:00,Web,Fast
12281,Mortgage,"Complaint: Application, originator, mortgage broker",FL,2015-05-20 00:00:00,Web,Instant
12282,Credit reporting,Complaint: Unable to get credit report/credit score,TX,2014-10-22 00:00:00,Web,Instant
12283,Credit reporting,Complaint: Credit monitoring or identity protection,CA,2014-12-11 00:00:00,Web,Instant
12284,Bank account or service,"Complaint: Account opening, closing, or management",MO,2015-05-19 00:00:00,Ema,Fast
12285,Debt collection,"Complaint: Loan modification,collection,foreclosure",IN,2015-08-24 00:00:00,Web,Fast
12286,Debt collection,Complaint: False statements or representation,VA,2013-10-17 00:00:00,Web,Instant
12287,Mortgage,"Complaint: Application, originator, mortgage broker",NC,2015-03-18 00:00:00,Web,Fast
12288,Mortgage,"Complaint: Loan servicing, payments, escrow account",OH,2013-11-21 00:00:00,Pho,Fast
12289,Debt collection,Complaint: Improper contact or sharing of info,TX,2015-01-16 00:00:00,Web,Instant
12290,Mortgage,"Complaint: Loan servicing, payments, escrow account",VA,2013-08-19 00:00:00,Ema,Fast
12291,Credit reporting,Complaint: Unable to get credit report/credit score,MI,2014-02-13 00:00:00,Pos,Fast
12292,Credit card,Complaint: Rewards,NY,2015-09-05 00:00:00,Web,Instant
12293,Mortgage,"Complaint: Loan servicing, payments, escrow account",GA,2013-01-03 00:00:00,Ema,Fast
12294,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2015-05-28 00:00:00,Web,Instant
12295,Debt collection,Complaint: Communication tactics,TN,2014-03-20 00:00:00,Web,Instant
12296,Mortgage,"Complaint: Loan servicing, payments, escrow account",CO,2014-04-28 00:00:00,Web,Fast
12297,Mortgage,"Complaint: Loan servicing, payments, escrow account",DC,2014-11-12 00:00:00,Web,Instant
12298,Bank account or service,"Complaint: Account opening, closing, or management",SC,2016-07-07 00:00:00,Pho,Instant
12299,Mortgage,"Complaint: Loan servicing, payments, escrow account",FL,2013-09-24 00:00:00,Web,Fast
12300,Credit reporting,Complaint: Unable to get credit report/credit score,CA,2014-05-09 00:00:00,Web,Instant
12301,Credit card,Complaint: APR or interest rate,IA,2015-07-07 00:00:00,Web,Instant
12302,Bank account or service,"Complaint: Account opening, closing, or management",TX,2013-02-27 00:00:00,Ema,Fast
12303,Debt collection,Complaint: Communication tactics,NE,2014-05-25 00:00:00,Web,Fast
12304,Bank account or service,Complaint: Deposits and withdrawals,TX,2015-09-09 00:00:00,Pho,Instant
12305,Credit card,Complaint: Billing disputes,NJ,2016-06-07 00:00:00,Web,Instant
12306,Credit card,Complaint: Credit card protection / Debt protection,CA,2016-05-07 00:00:00,Web,Fast
12307,Bank account or service,Complaint: Problems caused by my funds being low,NY,2015-11-30 00:00:00,Web,Instant
12308,Bank account or service,Complaint: Using a debit or ATM card,WA,2014-07-29 00:00:00,Pho,Fast
12309,Mortgage,"Complaint: Application, originator, mortgage broker",MD,2016-04-29 00:00:00,Pho,Instant
12310,Credit reporting,Complaint: Unable to get credit report/credit score,NJ,2016-07-21 00:00:00,Pos,Instant
12311,Credit reporting,Complaint: Credit reporting company's investigation,CO,2013-08-02 00:00:00,Web,Fast
12312,Bank account or service,"Complaint: Account opening, closing, or management",NC,2016-01-05 00:00:00,Web,Instant
12313,Debt collection,"Complaint: Loan modification,collection,foreclosure",MA,2016-10-02 00:00:00,Web,Fast
12314,Consumer Loan,Complaint: Taking out the loan or lease,CA,2016-01-14 00:00:00,Web,Instant
12315,Debt collection,Complaint: Communication tactics,GA,2013-11-18 00:00:00,Web,Instant
12316,Debt collection,Complaint: Taking/threatening an illegal action,GA,2014-04-30 00:00:00,Web,Instant
12317,Mortgage,"Complaint: Loan servicing, payments, escrow account",NY,2016-02-19 00:00:00,Pho,Fast
12318,Debt collection,Complaint: Improper contact or sharing of info,SD,2015-06-18 00:00:00,Web,Instant
12319,Debt collection,Complaint: False statements or representation,SD,2014-01-20 00:00:00,Web,Instant
12320,Mortgage,"Complaint: Loan servicing, payments, escrow account",WI,2014-01-04 00:00:00,Fax,Fast
12321,Debt collection,Complaint: False statements or representation,FL,2015-01-23 00:00:00,Pos,Fast
12322,Credit reporting,Complaint: Credit reporting company's investigation,NY,2014-11-20 00:00:00,Web,Instant
12323,Debt collection,Complaint: Communication tactics,MD,2015-01-30 00:00:00,Pho,Instant
12324,Consumer Loan,Complaint: Managing the loan or lease,CA,2016-07-01 00:00:00,Web,Instant
12325,Bank account or service,Complaint: Deposits and withdrawals,NY,2013-10-24 00:00:00,Ema,Fast
12326,Bank account or service,Complaint: Problems caused by my funds being low,PA,2015-01-15 00:00:00,Ema,Fast
12327,Payday loan,Complaint: Applied for loan/did not receive money,OH,2014-06-20 00:00:00,Pho,Fast
12328,Bank account or service,Complaint: Deposits and withdrawals,TX,2016-01-14 00:00:00,Ema,Fast
12329,Mortgage,"Complaint: Loan servicing, payments, escrow account",OK,2016-06-01 00:00:00,Web,Instant
12330,Mortgage,"Complaint: Loan servicing, payments, escrow account",TX,2015-11-23 00:00:00,Web,Instant
12331,Bank account or service,"Complaint: Account opening, closing, or management",OK,2014-06-18 00:00:00,Web,Instant
12332,Bank account or service,"Complaint: Account opening, closing, or management",IL,2014-07-05 00:00:00,Ema,Fast
12333,Consumer Loan,Complaint: Managing the loan or lease,OK,2014-03-29 00:00:00,Web,Instant
12334,Bank account or service,"Complaint: Making/receiving payments, sending money",NC,2013-06-25 00:00:00,Web,Instant
12335,Bank account or service,"Complaint: Account opening, closing, or management",NJ,2016-03-06 00:00:00,Web,Instant
